1.71 	2.17946e-07 	0.000452839 	0.66547 	46.8768 	181.398 	336.953 	496.233 	
1.72 	2.1991e-07 	0.000456053 	0.669011 	47.0377 	181.748 	337.404 	496.753 	
1.73 	2.21885e-07 	0.000459277 	0.672554 	47.1985 	182.099 	337.854 	497.273 	
1.74 	2.23872e-07 	0.000462512 	0.676099 	47.3594 	182.449 	338.304 	497.792 	
1.75 	2.25871e-07 	0.000465758 	0.679646 	47.5203 	182.799 	338.754 	498.31 	
1.76 	2.27882e-07 	0.000469015 	0.683195 	47.6811 	183.149 	339.203 	498.827 	
1.77 	2.29904e-07 	0.000472283 	0.686746 	47.8419 	183.499 	339.652 	499.344 	
1.78 	2.31939e-07 	0.000475562 	0.690299 	48.0028 	183.849 	340.1 	499.86 	
1.79 	2.33985e-07 	0.000478852 	0.693854 	48.1636 	184.199 	340.548 	500.375 	
1.8 	2.36044e-07 	0.000482152 	0.697412 	48.3244 	184.548 	340.995 	500.889 	
