0.77 	9.69373e-08 	0.000239683 	0.316943 	18.3257 	71.0756 	143.107 	222.084 	
0.78 	9.72042e-08 	0.000240333 	0.317656 	18.348 	71.166 	143.35 	222.66 	
0.79 	9.74711e-08 	0.000240983 	0.318368 	18.3702 	71.2545 	143.585 	223.21 	
0.8 	9.7738e-08 	0.000241633 	0.319079 	18.3921 	71.3414 	143.813 	223.737 	
0.81 	9.80049e-08 	0.000242283 	0.319789 	18.4138 	71.4266 	144.035 	224.243 	
0.82 	9.82717e-08 	0.000242933 	0.320498 	18.4353 	71.5102 	144.251 	224.728 	
0.83 	9.85385e-08 	0.000243582 	0.321206 	18.4567 	71.5924 	144.46 	225.194 	
0.84 	9.88054e-08 	0.000244232 	0.321913 	18.4778 	71.6731 	144.664 	225.643 	
0.85 	9.90723e-08 	0.000244881 	0.32262 	18.4988 	71.7525 	144.863 	226.076 	
0.86 	9.93392e-08 	0.000245531 	0.323326 	18.5196 	71.8306 	145.057 	226.493 	
0.87 	9.96062e-08 	0.000246181 	0.324031 	18.5402 	71.9074 	145.246 	226.896 	
0.88 	9.98732e-08 	0.000246831 	0.324735 	18.5607 	71.983 	145.43 	227.286 	
0.89 	1.0014e-07 	0.000247481 	0.325439 	18.581 	72.0575 	145.61 	227.662 	
0.9 	1.00407e-07 	0.000248131 	0.326142 	18.6011 	72.1308 	145.787 	228.028 	
0.91 	1.00675e-07 	0.000248781 	0.326844 	18.6212 	72.2031 	145.959 	228.382 	
0.92 	1.00942e-07 	0.000249432 	0.327546 	18.641 	72.2744 	146.128 	228.725 	
0.93 	1.0121e-07 	0.000250082 	0.328248 	18.6608 	72.3446 	146.293 	229.059 	
0.94 	1.01477e-07 	0.000250733 	0.328949 	18.6804 	72.4139 	146.455 	229.383 	
0.95 	1.01745e-07 	0.000251385 	0.32965 	18.6998 	72.4823 	146.613 	229.699 	
0.96 	1.02013e-07 	0.000252036 	0.33035 	18.7192 	72.5498 	146.769 	230.006 	
0.97 	1.02281e-07 	0.000252688 	0.33105 	18.7384 	72.6164 	146.922 	230.305 	
0.98 	1.02549e-07 	0.00025334 	0.331749 	18.7575 	72.6823 	147.072 	230.597 	
0.99 	1.02817e-07 	0.000253993 	0.332448 	18.7765 	72.7473 	147.219 	230.881 	
1 	1.03086e-07 	0.000254645 	0.333147 	18.7954 	72.8115 	147.363 	231.159 	
1.01 	1.03355e-07 	0.000255299 	0.333845 	18.8141 	72.875 	147.505 	231.431 	
1.02 	1.03623e-07 	0.000255952 	0.334544 	18.8328 	72.9377 	147.645 	231.696 	
1.03 	1.03893e-07 	0.000256606 	0.335242 	18.8513 	72.9998 	147.783 	231.955 	
1.04 	1.04162e-07 	0.000257261 	0.33594 	18.8698 	73.0611 	147.918 	232.209 	
